Latitude,Longitude,Temperatura,Umidade,Data,Hora
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:16:12
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:16:17
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:16:22
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:16:27
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:16:32
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:16:37
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:16:42
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:16:48
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:16:53
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:16:58
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:17:03
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:17:08
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:17:13
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:17:18
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:17:23
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:17:28
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:17:33
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:17:38
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:17:43
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:17:48
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:17:53
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:17:58
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:18:03
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:18:08
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:18:13
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:18:18
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:18:23
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:18:28
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:18:33
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:18:38
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:18:43
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:18:48
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:18:53
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:18:58
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:19:03
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:19:08
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:19:13
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:19:18
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:19:23
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:19:28
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:19:33
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:19:38
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:19:43
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:19:48
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:19:53
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:19:58
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:20:03
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:20:08
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:20:13
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:20:18
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:20:23
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:20:29
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:20:34
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:20:39
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:20:44
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:20:49
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:20:54
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:20:59
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:21:04
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:21:09
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:21:14
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:21:19
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:21:24
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:21:29
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:21:34
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:21:39
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:21:44
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:21:49
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:21:54
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:21:59
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:22:04
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:22:09
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:22:14
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:22:19
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:22:24
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:22:29
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:22:34
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:22:39
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:22:44
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:22:49
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:22:54
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:22:59
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:23:04
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:23:09
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:23:14
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:23:19
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:23:24
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:23:29
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:23:34
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:23:39
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:23:44
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:23:49
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:23:54
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:24:00
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:24:05
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:24:10
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:24:15
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:24:20
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:24:25
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:24:30
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:24:35
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:24:40
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:24:45
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:24:50
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:24:55
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:25:00
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:25:05
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:25:10
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:25:15
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:25:20
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:25:25
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:25:30
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:25:35
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:25:40
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:25:45
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:25:50
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:25:55
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:26:00
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:26:05
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:26:10
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:26:15
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:26:20
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:26:25
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:26:30
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:26:35
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:26:40
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:26:45
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:26:50
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:26:55
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:27:00
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:27:05
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:27:10
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:27:15
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:27:20
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:27:25
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:27:30
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:27:35
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:27:41
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:27:46
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:27:51
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:27:56
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:28:01
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:28:06
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:28:11
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:28:16
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:28:21
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:28:26
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:28:31
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:28:36
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:28:41
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:28:46
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:28:51
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:28:56
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:29:01
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:29:11
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:29:16
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:29:21
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:29:26
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:29:31
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:29:36
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:29:41
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:29:46
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:29:51
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:29:56
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:30:01
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:30:06
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:30:11
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:30:16
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:30:21
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:30:26
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:30:31
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:30:36
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:30:41
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:30:46
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:30:51
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:30:56
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:31:01
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:31:06
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:31:11
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:31:17
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:31:22
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:31:27
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:31:32
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:31:37
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:31:42
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:31:47
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:31:52
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:31:57
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:32:02
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:32:07
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:32:12
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:32:17
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:32:22
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:32:27
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:32:32
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:32:37
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:32:42
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:32:47
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:32:52
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:32:57
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:33:02
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:33:07
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:33:12
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:33:17
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:33:22
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:33:27
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:33:32
-3.738678,-38.569698,28.0,39.0,02/02/2021,01:33:37
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:33:42
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:33:47
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:33:52
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:33:57
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:34:02
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:34:07
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:34:12
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:34:17
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:34:22
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:34:27
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:34:32
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:34:37
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:34:42
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:34:47
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:34:52
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:34:58
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:35:03
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:35:08
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:35:13
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:35:18
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:35:23
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:35:28
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:35:33
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:35:38
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:35:43
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:35:48
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:35:53
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:35:58
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:36:03
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:36:08
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:36:13
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:36:18
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:36:23
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:36:28
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:36:33
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:36:38
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:36:43
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:36:48
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:36:53
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:36:58
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:37:03
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:37:08
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:37:13
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:37:18
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:37:23
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:37:28
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:37:33
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:37:38
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:37:43
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:37:48
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:37:53
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:37:58
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:38:03
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:38:08
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:38:13
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:38:18
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:38:23
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:38:29
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:38:34
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:38:39
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:38:44
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:38:49
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:38:54
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:38:59
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:39:04
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:39:09
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:39:14
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:39:19
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:39:24
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:39:29
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:39:34
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:39:39
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:39:44
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:39:49
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:39:54
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:39:59
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:40:04
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:40:09
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:40:14
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:40:19
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:40:24
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:40:29
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:40:34
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:40:39
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:40:44
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:40:49
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:40:54
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:40:59
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:41:04
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:41:09
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:41:14
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:41:19
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:41:24
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:41:29
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:41:34
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:41:39
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:41:44
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:41:49
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:41:54
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:41:59
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:42:04
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:42:10
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:42:15
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:42:20
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:42:25
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:42:30
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:42:35
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:42:40
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:42:45
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:42:50
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:42:55
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:43:00
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:43:05
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:43:10
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:43:15
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:43:20
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:43:25
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:43:30
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:43:35
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:43:40
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:43:45
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:43:50
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:43:55
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:44:00
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:44:05
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:44:10
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:44:15
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:44:20
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:44:25
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:44:30
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:44:35
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:44:40
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:44:45
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:44:50
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:44:55
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:45:00
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:45:05
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:45:10
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:45:15
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:45:20
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:45:25
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:45:30
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:45:35
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:45:41
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:45:46
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:45:51
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:45:56
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:46:01
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:46:06
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:46:11
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:46:16
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:46:21
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:46:26
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:46:31
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:46:36
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:46:41
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:46:46
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:46:51
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:46:56
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:47:01
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:47:06
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:47:11
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:47:16
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:47:21
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:47:26
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:47:31
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:47:36
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:47:41
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:47:46
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:47:51
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:47:56
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:48:01
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:48:06
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:48:11
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:48:16
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:48:21
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:48:26
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:48:31
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:48:36
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:48:41
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:48:46
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:48:51
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:48:56
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:49:01
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:49:06
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:49:11
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:49:17
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:49:22
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:49:27
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:49:32
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:49:37
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:49:42
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:49:47
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:49:52
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:49:57
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:50:02
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:50:07
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:50:12
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:50:17
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:50:22
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:50:27
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:50:32
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:50:37
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:50:42
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:50:47
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:50:52
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:50:57
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:51:02
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:51:07
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:51:12
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:51:17
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:51:22
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:51:27
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:51:32
-3.738678,-38.569698,28.0,38.0,02/02/2021,01:51:37
